TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster,Category
474.77,46,284,1,8494.53,Debit,Boston,Online,Engineer,0,Transaksi Normal
451.7,29,103,1,8994.67,Debit,Chicago,Online,Engineer,0,Transaksi Normal
243.85,39,43,1,4576.78,Debit,Omaha,Branch,Engineer,0,Transaksi Normal
5.76,38,164,1,5859.79,Debit,Houston,Branch,Engineer,0,Transaksi Normal
435.08,55,78,1,2103.41,Debit,San Francisco,Online,Engineer,0,Transaksi Normal
127.78,20,170,1,1046.66,Debit,Miami,ATM,Student,0,Transaksi Normal
23.14,47,93,1,10536.54,Credit,Mesa,Online,Doctor,1,Transaksi Abnormal
545.87,27,41,1,4860.01,Debit,Miami,Branch,Engineer,0,Transaksi Normal
21.21,55,37,1,9575.42,Debit,Nashville,Online,Engineer,0,Transaksi Normal
423.53,50,81,1,5453.4,Credit,Kansas City,Branch,Doctor,1,Transaksi Abnormal
142.1,18,109,1,1545.64,Credit,San Francisco,Online,Student,1,Transaksi Abnormal
1413.24,58,199,1,7272.01,Debit,New York,ATM,Engineer,0,Transaksi Normal
114.15,19,52,1,1612.4,Debit,Atlanta,ATM,Student,0,Transaksi Normal
275.98,72,67,1,6151.05,Credit,Washington,Online,Retired,1,Transaksi Abnormal
590.68,27,23,1,852.2,Debit,Washington,Branch,Student,0,Transaksi Normal
152.42,42,176,1,9141.79,Debit,San Jose,ATM,Doctor,0,Transaksi Normal
395.77,43,118,1,6425.99,Credit,El Paso,Branch,Doctor,1,Transaksi Abnormal
615.16,26,140,1,214.61,Debit,Boston,Online,Student,0,Transaksi Normal
207.82,19,30,1,229.02,Credit,Las Vegas,Online,Student,1,Transaksi Abnormal
220.52,57,152,1,1793.09,Debit,Seattle,ATM,Retired,0,Transaksi Normal
281.47,34,142,1,4437.48,Debit,Philadelphia,ATM,Engineer,0,Transaksi Normal
57.91,58,97,1,3641.06,Credit,Sacramento,Branch,Engineer,1,Transaksi Abnormal
30.48,32,78,1,11481.85,Credit,Seattle,Branch,Doctor,1,Transaksi Abnormal
1152.58,65,180,1,7567.17,Debit,Austin,Branch,Retired,0,Transaksi Normal
453.09,48,97,1,6708.65,Debit,San Jose,Branch,Doctor,0,Transaksi Normal
424.47,22,116,1,5491.55,Debit,Oklahoma City,Online,Student,0,Transaksi Normal
228.4,67,116,1,9598.43,Debit,Omaha,ATM,Doctor,0,Transaksi Normal
67.17,63,48,1,14410.44,Debit,Seattle,Online,Doctor,0,Transaksi Normal
284.89,53,115,1,9738.6,Debit,Atlanta,Online,Doctor,0,Transaksi Normal
118.69,33,296,1,749.34,Debit,Omaha,Online,Doctor,0,Transaksi Normal
221.33,27,276,1,1185.43,Debit,Louisville,ATM,Student,0,Transaksi Normal
252.31,26,172,1,1584.6,Credit,Seattle,ATM,Student,1,Transaksi Abnormal
58.85,71,115,1,1789.8,Credit,Milwaukee,Online,Retired,1,Transaksi Abnormal
194.68,32,165,1,14494.18,Debit,Memphis,Online,Doctor,0,Transaksi Normal
433.53,38,231,1,6368.32,Debit,Philadelphia,Branch,Doctor,0,Transaksi Normal
178.26,59,59,1,1137.13,Debit,Oklahoma City,ATM,Retired,0,Transaksi Normal
207.65,34,98,1,5143.8,Debit,San Francisco,Online,Engineer,0,Transaksi Normal
237.0,49,115,1,14021.4,Debit,Tucson,Online,Doctor,0,Transaksi Normal
1169.59,28,114,1,5946.45,Debit,New York,Online,Student,0,Transaksi Normal
347.63,25,272,1,1400.04,Credit,Chicago,Online,Student,1,Transaksi Abnormal
517.68,31,24,1,11305.81,Debit,Omaha,ATM,Doctor,0,Transaksi Normal
36.25,52,76,1,193.06,Debit,Tucson,Branch,Doctor,0,Transaksi Normal
46.53,42,34,1,4468.12,Debit,San Francisco,ATM,Engineer,0,Transaksi Normal
207.47,53,12,1,1688.9,Debit,Miami,ATM,Doctor,0,Transaksi Normal
199.7,43,285,1,7574.45,Debit,Indianapolis,ATM,Engineer,0,Transaksi Normal
307.89,62,90,1,2637.55,Credit,Nashville,Online,Retired,1,Transaksi Abnormal
403.63,31,167,3,3304.02,Debit,Las Vegas,Branch,Engineer,0,Transaksi Normal
20.06,27,144,1,445.21,Debit,Memphis,ATM,Student,0,Transaksi Normal
236.57,79,112,1,3488.77,Debit,Sacramento,ATM,Retired,0,Transaksi Normal
0.32,39,136,1,7158.58,Debit,Boston,ATM,Engineer,0,Transaksi Normal
14.28,23,81,1,1597.51,Debit,Phoenix,ATM,Student,0,Transaksi Normal
232.35,33,153,1,4186.25,Credit,Atlanta,Branch,Engineer,1,Transaksi Abnormal
317.53,44,104,1,6237.68,Debit,Miami,Online,Engineer,0,Transaksi Normal
74.67,43,283,1,3449.35,Debit,Indianapolis,ATM,Engineer,0,Transaksi Normal
65.01,29,67,1,10235.19,Credit,Austin,Online,Doctor,1,Transaksi Abnormal
0.45,34,172,1,8670.23,Debit,Kansas City,Branch,Engineer,0,Transaksi Normal
364.13,63,61,1,8198.0,Debit,Fort Worth,ATM,Doctor,0,Transaksi Normal
340.13,24,32,3,1149.74,Debit,Mesa,Branch,Student,0,Transaksi Normal
15.81,69,11,4,8384.85,Debit,Oklahoma City,Branch,Doctor,0,Transaksi Normal
222.66,39,88,1,14466.38,Debit,Detroit,Online,Doctor,0,Transaksi Normal
638.24,48,64,1,5695.78,Debit,Phoenix,Branch,Engineer,0,Transaksi Normal
241.21,31,108,1,1220.86,Debit,Omaha,ATM,Engineer,0,Transaksi Normal
171.16,51,42,1,6126.5,Debit,New York,Online,Retired,0,Transaksi Normal
1360.67,29,118,1,2861.65,Debit,Raleigh,Branch,Engineer,0,Transaksi Normal
37.65,27,109,1,411.78,Credit,San Jose,Online,Student,1,Transaksi Abnormal
25.77,68,18,1,4331.54,Debit,Memphis,Online,Retired,0,Transaksi Normal
789.8,40,94,1,13948.09,Debit,Jacksonville,ATM,Doctor,0,Transaksi Normal
308.85,20,33,2,333.19,Credit,Los Angeles,Branch,Student,1,Transaksi Abnormal
1454.52,27,20,1,1189.03,Debit,Miami,ATM,Student,0,Transaksi Normal
806.97,25,11,1,102.2,Debit,Seattle,Online,Student,0,Transaksi Normal
364.81,25,53,1,1145.23,Debit,Charlotte,Online,Student,0,Transaksi Normal
490.82,26,114,1,8704.27,Debit,Kansas City,ATM,Engineer,0,Transaksi Normal
1021.38,61,125,1,6223.26,Debit,Detroit,Branch,Doctor,0,Transaksi Normal
311.28,49,198,1,135.96,Debit,Atlanta,Branch,Doctor,0,Transaksi Normal
85.03,51,48,1,4597.57,Debit,San Diego,ATM,Retired,0,Transaksi Normal
307.75,64,63,1,1061.58,Debit,Detroit,Branch,Doctor,0,Transaksi Normal
333.67,36,68,1,9238.08,Debit,Fort Worth,Online,Engineer,0,Transaksi Normal
589.89,56,213,3,9404.63,Debit,Jacksonville,Branch,Engineer,0,Transaksi Normal
372.08,66,63,1,13330.74,Debit,Houston,Branch,Doctor,0,Transaksi Normal
502.9,26,141,1,341.24,Credit,Fresno,Online,Student,1,Transaksi Abnormal
103.81,36,34,1,7044.63,Debit,Oklahoma City,ATM,Doctor,0,Transaksi Normal
69.43,30,162,1,9281.85,Debit,Las Vegas,ATM,Engineer,0,Transaksi Normal
110.4,56,62,1,8639.36,Credit,San Diego,ATM,Doctor,1,Transaksi Abnormal
275.65,28,14,1,4957.57,Credit,Atlanta,Branch,Engineer,1,Transaksi Abnormal
336.01,63,121,4,9938.2,Debit,Colorado Springs,Online,Doctor,0,Transaksi Normal
251.8,62,102,1,11796.66,Debit,Mesa,ATM,Doctor,0,Transaksi Normal
334.07,59,200,1,7306.79,Debit,New York,Branch,Engineer,0,Transaksi Normal
52.44,27,87,1,3157.75,Debit,Raleigh,Online,Student,0,Transaksi Normal
1030.85,25,39,1,1941.8,Debit,San Diego,ATM,Student,0,Transaksi Normal
141.37,46,77,1,1019.77,Debit,Denver,Online,Engineer,0,Transaksi Normal
211.7,50,205,1,12272.78,Credit,Chicago,Online,Doctor,1,Transaksi Abnormal
61.4,41,20,2,7892.87,Debit,San Jose,Branch,Engineer,0,Transaksi Normal
308.23,60,23,1,4150.63,Debit,Las Vegas,ATM,Retired,0,Transaksi Normal
111.41,21,181,1,1204.11,Debit,Chicago,Branch,Student,0,Transaksi Normal
675.49,61,159,1,1893.0,Debit,Charlotte,ATM,Retired,0,Transaksi Normal
29.72,26,38,1,1059.62,Debit,San Antonio,ATM,Student,0,Transaksi Normal
301.73,67,163,1,990.74,Debit,Tucson,Online,Doctor,0,Transaksi Normal
294.61,60,74,1,7375.59,Debit,Omaha,Branch,Retired,0,Transaksi Normal
106.43,52,164,1,9403.12,Credit,Phoenix,ATM,Engineer,1,Transaksi Abnormal
381.52,36,79,1,5798.92,Debit,Seattle,Online,Doctor,0,Transaksi Normal
1142.76,25,71,1,1498.93,Credit,Houston,Online,Student,1,Transaksi Abnormal
5.66,40,33,1,5434.64,Debit,Fresno,Branch,Engineer,0,Transaksi Normal
209.09,48,203,1,9100.81,Debit,Virginia Beach,ATM,Doctor,0,Transaksi Normal
521.81,47,34,1,4750.96,Debit,Virginia Beach,ATM,Engineer,0,Transaksi Normal
588.36,33,134,1,8434.99,Debit,Charlotte,Online,Engineer,0,Transaksi Normal
146.67,20,273,1,1569.75,Debit,Albuquerque,Online,Student,0,Transaksi Normal
176.52,73,94,5,7132.08,Credit,San Diego,Online,Retired,1,Transaksi Abnormal
57.34,27,81,1,1100.64,Debit,Atlanta,Online,Student,0,Transaksi Normal
294.77,77,101,1,2272.17,Debit,Philadelphia,Online,Retired,0,Transaksi Normal
881.32,31,59,1,2287.93,Debit,El Paso,Online,Engineer,0,Transaksi Normal
162.59,64,19,1,7104.83,Debit,Indianapolis,Branch,Retired,0,Transaksi Normal
56.15,31,77,1,13265.92,Debit,Nashville,Branch,Doctor,0,Transaksi Normal
524.55,39,175,1,8292.75,Debit,El Paso,ATM,Doctor,0,Transaksi Normal
535.4,23,110,1,651.84,Debit,San Diego,Branch,Student,0,Transaksi Normal
56.84,45,185,1,7977.78,Debit,Raleigh,ATM,Engineer,0,Transaksi Normal
135.94,71,258,1,4710.21,Debit,Houston,Branch,Retired,0,Transaksi Normal
47.1,42,178,1,6308.07,Credit,Washington,Branch,Doctor,1,Transaksi Abnormal
124.05,61,220,1,7009.54,Credit,Albuquerque,Branch,Doctor,1,Transaksi Abnormal
802.89,19,175,1,1973.63,Debit,Chicago,ATM,Student,0,Transaksi Normal
193.16,64,109,1,2304.56,Debit,Charlotte,ATM,Retired,0,Transaksi Normal
541.52,48,161,1,6087.24,Credit,Indianapolis,Branch,Engineer,1,Transaksi Abnormal
20.17,77,86,1,3869.37,Debit,San Antonio,ATM,Retired,0,Transaksi Normal
35.98,40,133,1,11147.34,Credit,Nashville,Branch,Doctor,1,Transaksi Abnormal
273.24,51,173,1,2202.21,Debit,Fresno,Branch,Retired,0,Transaksi Normal
663.45,67,147,1,5897.29,Debit,Albuquerque,ATM,Retired,0,Transaksi Normal
343.86,57,70,1,3278.65,Debit,Charlotte,Branch,Engineer,0,Transaksi Normal
69.38,69,280,2,12072.11,Debit,Detroit,Branch,Doctor,0,Transaksi Normal
75.43,77,266,1,1441.86,Debit,Fresno,ATM,Retired,0,Transaksi Normal
414.64,32,74,1,7253.22,Debit,Mesa,Branch,Doctor,0,Transaksi Normal
86.79,33,166,1,8795.37,Debit,Fort Worth,Branch,Doctor,0,Transaksi Normal
1105.88,34,36,1,2636.32,Debit,Omaha,ATM,Engineer,0,Transaksi Normal
14.1,45,73,1,6949.21,Debit,Louisville,Branch,Engineer,0,Transaksi Normal
63.33,23,124,1,792.33,Credit,Louisville,Branch,Student,1,Transaksi Abnormal
606.27,29,42,1,9668.78,Debit,Louisville,Branch,Doctor,0,Transaksi Normal
4.47,27,132,1,1381.75,Debit,Baltimore,Branch,Student,0,Transaksi Normal
289.01,66,96,1,4226.26,Debit,Miami,Online,Retired,0,Transaksi Normal
338.69,18,169,1,1137.89,Debit,Virginia Beach,Branch,Student,0,Transaksi Normal
97.73,69,156,1,7885.21,Debit,Sacramento,Branch,Doctor,0,Transaksi Normal
1021.16,20,104,1,9427.06,Debit,Albuquerque,ATM,Student,0,Transaksi Normal
27.61,54,26,1,3679.64,Credit,Fort Worth,ATM,Retired,1,Transaksi Abnormal
284.17,51,189,1,3479.56,Debit,Memphis,ATM,Retired,0,Transaksi Normal
76.21,22,69,1,664.93,Debit,Los Angeles,Branch,Student,0,Transaksi Normal
334.79,69,292,1,624.09,Credit,Denver,Branch,Doctor,1,Transaksi Abnormal
584.51,74,76,1,3254.56,Debit,Denver,ATM,Retired,0,Transaksi Normal
432.18,18,162,1,678.83,Debit,Las Vegas,Branch,Student,0,Transaksi Normal
134.55,59,165,1,14852.42,Debit,San Jose,Online,Doctor,0,Transaksi Normal
61.66,26,86,1,5705.4,Debit,Sacramento,ATM,Student,0,Transaksi Normal
12.35,25,22,1,1846.85,Debit,Fresno,Branch,Student,0,Transaksi Normal
213.25,25,63,1,677.79,Debit,San Francisco,Branch,Student,0,Transaksi Normal
34.93,31,72,1,2810.37,Debit,Columbus,Branch,Engineer,0,Transaksi Normal
959.48,67,36,1,10631.43,Debit,Miami,Branch,Doctor,0,Transaksi Normal
335.68,24,142,1,1188.95,Debit,Tucson,Online,Student,0,Transaksi Normal
423.96,43,75,1,8374.38,Debit,San Diego,ATM,Doctor,0,Transaksi Normal
361.38,72,71,3,4972.92,Credit,Milwaukee,Online,Retired,1,Transaksi Abnormal
220.82,42,31,1,4298.13,Debit,Louisville,Branch,Engineer,0,Transaksi Normal
717.36,22,138,1,514.88,Credit,San Diego,Online,Student,1,Transaksi Abnormal
406.12,42,106,1,10501.53,Debit,Houston,ATM,Doctor,0,Transaksi Normal
427.83,47,29,1,3293.06,Debit,Phoenix,ATM,Engineer,0,Transaksi Normal
416.62,26,67,1,9700.9,Credit,Baltimore,Online,Student,1,Transaksi Abnormal
21.9,28,30,1,1052.27,Debit,Phoenix,ATM,Student,0,Transaksi Normal
717.74,42,168,1,8375.16,Credit,Sacramento,Online,Engineer,1,Transaksi Abnormal
393.68,55,141,1,10135.88,Debit,San Diego,ATM,Doctor,0,Transaksi Normal
281.91,25,269,1,225.53,Debit,Denver,Branch,Student,0,Transaksi Normal
239.85,70,50,1,1477.63,Debit,Tucson,ATM,Retired,0,Transaksi Normal
237.84,26,16,1,8932.39,Debit,Nashville,Branch,Student,0,Transaksi Normal
459.29,64,109,1,1006.12,Credit,Kansas City,Online,Retired,1,Transaksi Abnormal
196.49,41,65,1,7516.56,Debit,Oklahoma City,Branch,Engineer,0,Transaksi Normal
21.23,23,103,4,319.18,Debit,Virginia Beach,ATM,Student,0,Transaksi Normal
95.23,20,60,3,966.88,Debit,Denver,Online,Student,0,Transaksi Normal
344.87,58,25,1,7447.44,Debit,Houston,Branch,Retired,0,Transaksi Normal
129.62,23,124,1,620.28,Credit,San Jose,ATM,Student,1,Transaksi Abnormal
16.53,21,220,1,707.95,Debit,Houston,ATM,Student,0,Transaksi Normal
277.02,46,227,1,8586.38,Credit,Denver,ATM,Doctor,1,Transaksi Abnormal
13.02,51,42,1,6076.45,Debit,Charlotte,Branch,Doctor,0,Transaksi Normal
199.02,22,185,1,793.63,Debit,Memphis,ATM,Student,0,Transaksi Normal
684.5,29,76,1,6258.63,Debit,Fort Worth,Branch,Doctor,0,Transaksi Normal
1173.74,61,61,1,10456.24,Credit,Virginia Beach,Online,Doctor,1,Transaksi Abnormal
45.92,26,23,1,544.56,Debit,Nashville,ATM,Student,0,Transaksi Normal
761.73,19,27,1,151.28,Debit,Columbus,ATM,Student,0,Transaksi Normal
331.38,42,122,1,844.55,Debit,Miami,ATM,Engineer,0,Transaksi Normal
602.8,60,173,1,7417.69,Debit,Baltimore,Branch,Retired,0,Transaksi Normal
64.12,57,222,1,1029.09,Credit,Indianapolis,Branch,Doctor,1,Transaksi Abnormal
57.38,28,86,1,899.52,Debit,Kansas City,Online,Student,0,Transaksi Normal
94.64,28,144,1,586.76,Credit,New York,ATM,Student,1,Transaksi Abnormal
155.56,19,64,1,129.79,Credit,Austin,Branch,Student,1,Transaksi Abnormal
301.39,47,104,1,10548.58,Credit,Denver,Online,Doctor,1,Transaksi Abnormal
136.31,74,65,1,4384.95,Debit,Nashville,Online,Retired,0,Transaksi Normal
4.39,26,63,1,1429.61,Debit,Philadelphia,ATM,Student,0,Transaksi Normal
429.25,29,107,1,5019.68,Debit,Seattle,Online,Engineer,0,Transaksi Normal
138.54,60,93,1,8274.77,Credit,Austin,Branch,Engineer,1,Transaksi Abnormal
33.03,21,28,1,935.88,Debit,Washington,Branch,Student,0,Transaksi Normal
76.39,30,80,1,11584.32,Debit,Sacramento,Online,Doctor,0,Transaksi Normal
25.32,19,25,1,1642.34,Debit,Oklahoma City,ATM,Student,0,Transaksi Normal
330.91,36,28,1,6481.35,Debit,Kansas City,ATM,Engineer,0,Transaksi Normal
153.55,37,16,1,5619.91,Debit,Denver,Online,Doctor,0,Transaksi Normal
217.61,27,120,1,1661.1,Debit,Omaha,Online,Student,0,Transaksi Normal
131.69,53,59,1,2958.43,Credit,Denver,Branch,Engineer,1,Transaksi Abnormal
953.17,60,84,1,3506.11,Debit,Raleigh,Online,Retired,0,Transaksi Normal
68.49,67,49,1,6683.31,Debit,Nashville,Online,Retired,0,Transaksi Normal
1493.0,69,151,1,1619.16,Debit,Colorado Springs,ATM,Retired,0,Transaksi Normal
470.62,57,127,1,12470.62,Debit,Tucson,Branch,Doctor,0,Transaksi Normal
385.35,38,269,1,5184.13,Debit,Miami,Branch,Doctor,0,Transaksi Normal
74.72,26,132,1,165.75,Debit,Phoenix,Online,Student,0,Transaksi Normal
352.03,27,219,1,4846.68,Credit,Phoenix,Online,Student,1,Transaksi Abnormal
275.87,25,112,1,1697.58,Debit,Seattle,ATM,Student,0,Transaksi Normal
90.94,63,56,1,3896.08,Credit,Colorado Springs,ATM,Retired,1,Transaksi Abnormal
206.25,74,56,1,3651.07,Debit,Baltimore,ATM,Retired,0,Transaksi Normal
116.76,51,212,1,4480.43,Debit,Philadelphia,ATM,Engineer,0,Transaksi Normal
91.5,47,77,1,667.66,Debit,Omaha,ATM,Doctor,0,Transaksi Normal
489.31,43,36,1,5595.22,Debit,Louisville,Branch,Engineer,0,Transaksi Normal
1664.33,18,65,1,1588.31,Debit,San Antonio,Branch,Student,0,Transaksi Normal
414.49,58,108,1,12709.58,Credit,Phoenix,Online,Doctor,1,Transaksi Abnormal
315.13,30,143,1,6570.94,Debit,Omaha,Branch,Engineer,0,Transaksi Normal
28.38,45,260,1,8892.62,Debit,Tucson,Branch,Doctor,0,Transaksi Normal
456.05,68,20,1,11729.51,Debit,Detroit,Branch,Doctor,0,Transaksi Normal
277.22,35,41,1,12104.51,Debit,Kansas City,Branch,Doctor,0,Transaksi Normal
54.84,52,124,1,3495.51,Debit,Kansas City,Online,Retired,0,Transaksi Normal
29.92,68,63,1,7855.01,Credit,Denver,Online,Doctor,1,Transaksi Abnormal
133.06,35,143,1,8843.44,Debit,Las Vegas,Online,Engineer,0,Transaksi Normal
332.06,29,221,4,11826.52,Debit,Seattle,ATM,Doctor,0,Transaksi Normal
14.34,67,24,1,7932.51,Credit,Memphis,Online,Retired,1,Transaksi Abnormal
468.32,69,152,1,4710.04,Debit,Fresno,Online,Retired,0,Transaksi Normal
582.17,57,135,1,7310.83,Debit,Tucson,Branch,Engineer,0,Transaksi Normal
245.62,23,127,1,1879.82,Debit,San Antonio,Branch,Student,0,Transaksi Normal
981.9,43,112,1,9018.33,Credit,Baltimore,Online,Doctor,1,Transaksi Abnormal
83.6,47,192,1,13899.24,Debit,San Jose,ATM,Doctor,0,Transaksi Normal
331.22,61,161,1,12613.25,Credit,Oklahoma City,Branch,Doctor,1,Transaksi Abnormal
57.49,24,177,1,765.15,Credit,Detroit,Online,Student,1,Transaksi Abnormal
85.58,55,60,1,7794.84,Debit,Fort Worth,ATM,Engineer,0,Transaksi Normal
157.56,43,159,1,7541.16,Debit,Indianapolis,Branch,Doctor,0,Transaksi Normal
230.3,46,24,1,8356.88,Debit,Colorado Springs,Online,Engineer,0,Transaksi Normal
305.92,72,88,1,1445.47,Debit,El Paso,ATM,Retired,0,Transaksi Normal
942.7,35,29,1,5141.32,Debit,Boston,Online,Engineer,0,Transaksi Normal
116.33,27,144,1,1696.15,Debit,Fresno,Branch,Student,0,Transaksi Normal
537.71,19,175,1,1806.08,Credit,Mesa,Online,Student,1,Transaksi Abnormal
538.17,27,252,1,5908.04,Credit,Washington,Branch,Engineer,1,Transaksi Abnormal
219.44,42,23,1,4207.27,Debit,Washington,Online,Engineer,0,Transaksi Normal
61.62,57,19,1,8365.37,Debit,Miami,Online,Doctor,0,Transaksi Normal
58.77,27,191,1,7261.7,Debit,Memphis,Online,Engineer,0,Transaksi Normal
538.13,62,165,1,5008.59,Debit,Charlotte,ATM,Retired,0,Transaksi Normal
177.05,24,235,1,4287.82,Debit,Philadelphia,Branch,Student,0,Transaksi Normal
403.01,63,286,3,10513.52,Debit,Washington,Online,Doctor,0,Transaksi Normal
719.76,19,190,1,690.52,Debit,San Francisco,Branch,Student,0,Transaksi Normal
163.22,26,217,1,1788.27,Debit,Miami,Online,Student,0,Transaksi Normal
242.85,42,93,1,4672.8,Debit,San Antonio,Online,Engineer,0,Transaksi Normal
291.22,41,100,1,3677.63,Credit,Baltimore,Online,Engineer,1,Transaksi Abnormal
56.52,42,152,1,6911.2,Debit,Omaha,ATM,Engineer,0,Transaksi Normal
195.8,39,186,1,12027.68,Debit,Raleigh,Online,Doctor,0,Transaksi Normal
66.76,36,44,1,184.72,Credit,Austin,Branch,Doctor,1,Transaksi Abnormal
190.9,28,40,1,101.25,Debit,Jacksonville,Online,Student,0,Transaksi Normal
106.99,38,152,1,5771.4,Debit,Omaha,Branch,Engineer,0,Transaksi Normal
655.81,55,164,2,4539.99,Debit,Omaha,ATM,Retired,0,Transaksi Normal
107.1,25,175,1,193.8,Credit,Philadelphia,Online,Student,1,Transaksi Abnormal
79.92,44,274,2,9138.76,Debit,Miami,ATM,Engineer,0,Transaksi Normal
430.83,18,292,1,941.49,Debit,Los Angeles,Branch,Student,0,Transaksi Normal
235.34,26,68,1,566.83,Debit,Washington,Branch,Student,0,Transaksi Normal
86.35,52,24,1,1550.48,Credit,Indianapolis,Branch,Retired,1,Transaksi Abnormal
337.99,70,115,1,9038.63,Debit,Colorado Springs,ATM,Doctor,0,Transaksi Normal
577.13,40,66,1,6640.51,Credit,San Jose,Branch,Engineer,1,Transaksi Abnormal
213.33,52,161,1,5400.44,Debit,Omaha,ATM,Retired,0,Transaksi Normal
54.52,32,164,1,6980.98,Debit,Indianapolis,Branch,Doctor,0,Transaksi Normal
100.13,57,168,1,5209.16,Debit,Denver,Branch,Doctor,0,Transaksi Normal
883.92,53,129,1,2342.64,Credit,Tucson,Online,Retired,1,Transaksi Abnormal
69.8,27,138,1,136.77,Credit,New York,Branch,Student,1,Transaksi Abnormal
768.94,64,53,1,6860.18,Debit,Indianapolis,Branch,Retired,0,Transaksi Normal
179.62,24,119,1,409.26,Debit,Tucson,Online,Student,0,Transaksi Normal
425.91,23,47,1,383.58,Debit,Jacksonville,ATM,Student,0,Transaksi Normal
263.34,64,55,1,2411.02,Debit,Denver,ATM,Retired,0,Transaksi Normal
113.03,36,12,1,6756.13,Credit,Tucson,Online,Doctor,1,Transaksi Abnormal
11.02,42,42,1,7879.66,Debit,Austin,Online,Doctor,0,Transaksi Normal
865.17,24,161,1,9297.5,Debit,Houston,Branch,Student,0,Transaksi Normal
152.0,51,63,1,7531.43,Debit,Albuquerque,ATM,Engineer,0,Transaksi Normal
270.39,25,104,1,899.15,Debit,Jacksonville,ATM,Student,0,Transaksi Normal
246.41,54,23,1,1431.6,Debit,Detroit,ATM,Retired,0,Transaksi Normal
336.84,22,100,1,4500.26,Debit,Washington,ATM,Student,0,Transaksi Normal
261.45,50,96,1,6735.74,Credit,Oklahoma City,Online,Engineer,1,Transaksi Abnormal
99.98,73,152,1,3037.97,Credit,Washington,Online,Retired,1,Transaksi Abnormal
400.69,32,26,1,9040.33,Debit,Las Vegas,Online,Engineer,0,Transaksi Normal
411.47,26,120,1,796.63,Debit,Fort Worth,ATM,Student,0,Transaksi Normal
204.63,52,92,1,9199.52,Debit,Las Vegas,Online,Engineer,0,Transaksi Normal
421.56,53,144,1,8037.87,Debit,San Jose,Online,Engineer,0,Transaksi Normal
193.38,18,285,1,1081.79,Debit,Memphis,ATM,Student,0,Transaksi Normal
377.04,34,64,1,3812.87,Debit,Chicago,ATM,Engineer,0,Transaksi Normal
54.1,28,17,1,940.91,Credit,Boston,Branch,Engineer,1,Transaksi Abnormal
18.1,57,66,1,6474.34,Debit,Louisville,ATM,Retired,0,Transaksi Normal
408.62,48,159,1,2498.48,Credit,Fort Worth,Online,Engineer,1,Transaksi Abnormal
162.1,64,221,1,9578.74,Debit,Baltimore,Branch,Doctor,0,Transaksi Normal
165.31,49,28,1,7346.66,Debit,Boston,ATM,Doctor,0,Transaksi Normal
267.48,21,159,2,811.86,Debit,Albuquerque,ATM,Student,0,Transaksi Normal
856.9,36,150,1,8579.69,Debit,New York,Branch,Engineer,0,Transaksi Normal
433.9,65,37,1,9013.1,Debit,Albuquerque,Online,Doctor,0,Transaksi Normal
271.22,45,87,1,6863.02,Credit,Louisville,ATM,Doctor,1,Transaksi Abnormal
307.68,75,162,1,2052.84,Credit,Detroit,Online,Retired,1,Transaksi Abnormal
348.17,21,181,1,1887.84,Debit,El Paso,ATM,Student,0,Transaksi Normal
43.1,25,102,1,6944.9,Debit,Denver,Branch,Student,0,Transaksi Normal
557.78,26,102,1,1289.48,Credit,Phoenix,Branch,Student,1,Transaksi Abnormal
325.6,69,88,1,13777.1,Debit,Dallas,ATM,Doctor,0,Transaksi Normal
235.83,53,169,1,4120.75,Credit,Memphis,Online,Engineer,1,Transaksi Abnormal
603.54,44,26,1,10517.47,Debit,Albuquerque,Online,Doctor,0,Transaksi Normal
270.25,31,42,1,5414.97,Debit,Tucson,ATM,Engineer,0,Transaksi Normal
123.38,59,40,1,13542.41,Debit,Sacramento,Online,Doctor,0,Transaksi Normal
577.12,39,69,1,5265.88,Debit,Virginia Beach,ATM,Engineer,0,Transaksi Normal
92.24,60,93,1,6937.48,Debit,Philadelphia,Branch,Engineer,0,Transaksi Normal
856.21,33,109,1,12690.79,Credit,Colorado Springs,Branch,Doctor,1,Transaksi Abnormal
251.54,48,177,1,254.75,Debit,Tucson,Branch,Doctor,0,Transaksi Normal
